电影综合,#genre#
新疆卫视,http://219.146.95.58:59902/tsfile/live/0110_1.m3u8?txiptv=
新疆卫视,http://8.138.7.223/tv/migu3.php?id=xjws
新疆卫视,http://182.32.204.113:3217/tsfile/live/1057_1.m3u8
新疆卫视,http://123.182.210.159:9901/tsfile/live/0110_1.m3u8
新疆卫视,http://113.236.17.12:9901/tsfile/live/1061_1.m3u8
新疆卫视,http://113.236.31.149:9901/tsfile/live/1061_1.m3u8
新疆卫视,http://111.8.242.126:9999/tsfile/live/1026_1.m3u8
新疆卫视,http://222.217.230.192:8181/tsfile/live/0110_1.m3u8
新疆卫视,http://119.125.134.185:9902/tsfile/live/0110_1.m3u8
新疆卫视,http://223.166.234.149:7777/tsfile/live/0110_1.m3u8
新疆卫视,http://171.110.42.239:8181/tsfile/live/0110_1.m3u8
新疆卫视,http://222.217.230.195:8181/tsfile/live/0110_1.m3u8
新疆卫视,http://222.217.230.193:8181/tsfile/live/0110_1.m3u8
新疆卫视,http://183.66.13.82:60033/tsfile/live/0110_1.m3u8
新疆卫视,http://175.10.230.91:8081/tsfile/live/0110_1.m3u8
新疆卫视,http://42.48.50.138:9002/tsfile/live/1008_1.m3u8
新疆卫视,http://119.125.134.176:9901/tsfile/live/0110_1.m3u8
新疆卫视,http://61.150.67.62:9901/tsfile/live/0110_1.m3u8
新疆卫视,http://61.243.161.199:9901/tsfile/live/1061_1.m3u8
新疆卫视,http://60.208.61.2:352/tsfile/live/0110_1.m3u8
新疆卫视,http://223.166.234.114:7777/tsfile/live/0110_1.m3u8
新疆卫视,http://1.197.81.30:9901/tsfile/live/0110_1.m3u8
新疆卫视,http://123.7.110.43:9901/tsfile/live/0110_1.m3u8
新疆卫视,http://124.231.212.230:9999/tsfile/live/0110_1.m3u8
新疆卫视,http://144.52.160.109:9901/tsfile/live/1050_1.m3u8
新疆裕民哈语,http://117.190.130.4:8081/out_2/index.m3u8?zxinjd=
新疆石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8?zneimd=
鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8
新疆裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8?zxinjd=
新疆卫视标清,http://119.32.12.17:2901/udp/225.1.101.15:7523
新疆卫视[785*576],http://39.134.67.148/PLTV/88888888/224/3221225999/1.m3u8
新疆卫视[768*576],http://39.134.67.148/PLTV/88888888/224/3221225582/1.m3u8

宁夏综合,#genre#
宁夏卫视,http://123.138.22.30:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://110.7.131.79:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://110.7.131.146:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://110.7.131.40:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://110.7.131.4:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://110.7.131.193:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://110.7.131.231:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://221.2.148.205:8154/tsfile/live/0112_1.m3u8
宁夏卫视,http://124.128.73.58:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://61.138.128.226:19901/tsfile/live/0112_1.m3u8
宁夏卫视,http://61.136.67.238:50085/tsfile/live/0112_1.m3u8
宁夏卫视,http://58.220.219.14:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://222.134.245.16:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://113.57.20.158:9901/tsfile/live/1003_1.m3u8
宁夏卫视,http://61.157.139.15:9901/tsfile/live/2403_1.m3u8
宁夏卫视,http://58.57.40.22:9901/tsfile/live/1054_1.m3u8
宁夏卫视,http://120.238.94.10:9901/tsfile/live/1076_1.m3u8
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8
宁夏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225726/index.m3u8
宁夏卫视,http://222.169.85.8:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://139.196.151.191:2051/rtp/239.45.1.213:5140
宁夏卫视,http://110.53.218.182:9902/tsfile/live/0112_1.m3u8
宁夏卫视,http://39.134.65.7/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
宁夏卫视,http://101.66.199.75:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://112.123.243.37:50085/tsfile/live/0125_1.m3u8
宁夏卫视,http://118.122.189.74:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://113.64.94.191:9901/tsfile/live/1056_1.m3u8
宁夏卫视,http://110.53.52.63:8888/newlive/live/hls/39/live.m3u8
宁夏卫视,http://58.19.43.46:9901/tsfile/live/1003_1.m3u8
宁夏卫视,http://60.172.130.146:352/tsfile/live/0112_1.m3u8
宁夏卫视,http://113.57.93.165:9900/tsfile/live/1003_1.m3u8
宁夏卫视,http://123.130.84.106:8154/tsfile/live/0112_1.m3u8
宁夏卫视,http://39.164.180.36:19901/tsfile/live/0112_1.m3u8
宁夏卫视,http://123.132.233.194:352/tsfile/live/0112_1.m3u8
宁夏卫视,http://110.80.17.38:9901/tsfile/live/0016_1.m3u8
宁夏卫视,http://183.66.15.146:60901/tsfile/live/0112_1.m3u8
宁夏卫视,http://121.19.134.222:808/tsfile/live/0112_1.m3u8
宁夏卫视,http://101.19.84.8:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://106.39.160.155/live.aishang.ctlcdn.com/00000110240061_1/playlist.m3u8?CONTENTID=00000110240061_1&AUTHINFO=FABqh274XDn8fkurD5614t+1RvYajgx+a3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom+XaXZYzB%2FQfYjeYzGgKhP%2Fdo+Xpr4quVxlkA+ubKvbU1XwJFRgrbX+nTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j+Xtwhj%2FIuXf1hJAU0X+heT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
宁夏卫视,http://123.118.56.163:8686/rtp/239.3.1.46:8124
宁夏卫视,http://123.112.156.41:4022/rtp/239.3.1.46:8124
宁夏卫视,http://180.105.209.28:4000/rtp/239.49.1.237:6000
宁夏卫视,http://114.230.57.178:4022/rtp/239.49.1.237:6000
宁夏卫视,http://222.185.64.228:4022/rtp/239.49.1.237:6000
宁夏卫视,http://42.225.117.174:11199/tsfile/live/0112_1.m3u8
宁夏卫视,http://221.226.215.162:352/tsfile/live/0112_1.m3u8
宁夏卫视,http://58.213.65.146:352/tsfile/live/0112_1.m3u8
宁夏卫视,http://60.209.125.254:352/tsfile/live/0112_1.m3u8?ace=
宁夏卫视,http://1.197.127.114:10443/tsfile/live/0112_1.m3u8
宁夏卫视,http://222.169.85.8:9901/tsfile/live/0112_1.m3u8#rtsp://60.13.23.179/PLTV/88888910/224/3221225563/10000100000000060000000000107343_0.smil#rtsp://115.85.232.19/PLTV/88888910/224/3221225563/10000100000000060000000000107343_0.smil
宁夏卫视,http://119.36.148.115:59901/tsfile/live/0112_1.m3u8
宁夏卫视,http://218.13.14.6:60050/tsfile/live/1049_1.m3u8
宁夏卫视,http://1.195.30.9:19901/tsfile/live/0112_1.m3u8
宁夏卫视,http://60.172.130.146:352/tsfile/live/0112_1.m3u8?ace=
宁夏卫视,http://60.223.224.176:8888/newlive/live/hls/39/live.m3u8?
宁夏卫视,http://121.19.134.200:808/tsfile/live/1029_1.m3u8
宁夏卫视,http://117.36.76.86:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://116.235.57.41:4022/rtp/239.45.1.213:5140
宁夏卫视,http://180.165.13.71:4022/rtp/239.45.1.213:5140
宁夏卫视,http://180.165.18.212:9898/rtp/239.45.1.213:5140
宁夏卫视,http://180.165.20.28:4022/rtp/239.45.1.213:5140
宁夏卫视,http://180.165.31.131:4022/rtp/239.45.1.213:5140
宁夏卫视,http://223.167.230.34:4022/rtp/239.45.1.213:5140
宁夏卫视,http://223.167.245.215:8001/rtp/239.45.1.213:5140
宁夏卫视,http://58.222.30.156/sx.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2025608503.m3u8
宁夏卫视,http://111.43.126.240:9003/hls/67/index.m3u8
宁夏卫视,http://1.24.190.98:10080/hls/93/index.m3u8
宁夏卫视,http://110.7.130.134:8096/tsfile/live/0112_1.m3u8
宁夏卫视,http://60.208.61.2:352/tsfile/live/0112_1.m3u8
宁夏卫视,http://124.231.212.230:9999/tsfile/live/0112_1.m3u8
宁夏卫视,http://222.240.82.92:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://182.32.204.113:3217/tsfile/live/1051_1.m3u8
宁夏卫视,http://113.236.17.12:9901/tsfile/live/1059_1.m3u8
宁夏卫视,http://115.215.143.98:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://111.8.242.126:9999/tsfile/live/1027_1.m3u8
宁夏卫视,http://223.166.234.19:7777/tsfile/live/0112_1.m3u8
宁夏卫视,http://219.145.93.74:9999/tsfile/live/0137_1.m3u8
宁夏卫视,http://223.166.234.215:7777/tsfile/live/0112_1.m3u8
宁夏卫视,http://175.10.230.91:8081/tsfile/live/0112_1.m3u8
宁夏卫视,http://42.48.50.138:9002/tsfile/live/0112_1.m3u8
宁夏卫视,http://124.114.57.188:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://222.217.230.192:8181/tsfile/live/0112_1.m3u8
宁夏卫视,http://1.30.24.181:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://222.217.230.195:8181/tsfile/live/0112_1.m3u8
宁夏卫视,http://222.217.230.193:8181/tsfile/live/0112_1.m3u8
宁夏卫视,http://61.243.161.199:9901/tsfile/live/1059_1.m3u8
宁夏卫视,http://144.52.160.109:9901/tsfile/live/1044_1.m3u8
宁夏卫视,http://171.110.42.238:8181/tsfile/live/0112_1.m3u8
宁夏卫视,http://110.7.130.51:8096/tsfile/live/0112_1.m3u8
宁夏卫视,http://183.66.13.82:60033/tsfile/live/0112_1.m3u8
宁夏卫视,http://163.177.122.71:9901/tsfile/live/1084_1.m3u8
宁夏卫视,http://119.125.134.185:9902/tsfile/live/0112_1.m3u8
宁夏卫视,http://110.7.130.44:8096/tsfile/live/0112_1.m3u8
宁夏卫视,http://223.166.234.114:7777/tsfile/live/0112_1.m3u8
宁夏卫视,http://110.7.128.156:8096/tsfile/live/0112_1.m3u8
宁夏卫视,http://113.195.5.165:9901/tsfile/live/1027_1.m3u8
宁夏卫视,http://113.236.31.149:9901/tsfile/live/1059_1.m3u8
宁夏卫视,http://110.7.130.91:8096/tsfile/live/0112_1.m3u8
宁夏卫视,http://112.234.21.109:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://110.7.129.204:8096/tsfile/live/0112_1.m3u8
宁夏卫视,http://123.7.110.43:9901/tsfile/live/0137_1.m3u8
宁夏卫视,http://163.177.122.122:9901/tsfile/live/1084_1.m3u8
宁夏卫视,http://163.177.122.75:9901/tsfile/live/1063_1.m3u8
宁夏卫视,http://171.110.42.239:8181/tsfile/live/0112_1.m3u8
宁夏卫视,http://61.150.67.62:9901/tsfile/live/0112_1.m3u8
宁夏卫视标清,http://119.32.12.17:2901/udp/225.1.101.169:7523
宁夏卫视[785*576],http://39.134.67.148/PLTV/88888888/224/3221226028/1.m3u8
宁夏卫视[768*576],http://39.134.67.148/PLTV/88888888/224/3221225579/1.m3u8

四川综合,#genre#
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
四川科教,http://8.138.7.223/【公众号：榴芒电视】/四川科教.m3u8
大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8
康巴卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226207/index.m3u8
康巴卫视,http://39.134.65.65/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?amp%3Bplaylive=1&%3Bauthid=0
康巴卫视,http://211.101.234.24:866/aishang/sxg.php?id=kbws
康巴卫视,http://116.235.57.41:4022/rtp/239.45.1.251:5140
康巴卫视,http://180.165.13.71:4022/rtp/239.45.1.251:5140
康巴卫视,http://180.165.18.212:9898/rtp/239.45.1.251:5140
康巴卫视,http://180.165.20.28:4022/rtp/239.45.1.251:5140
康巴卫视,http://180.165.31.131:4022/rtp/239.45.1.251:5140
康巴卫视,http://223.167.230.34:4022/rtp/239.45.1.251:5140
康巴卫视,http://223.167.245.215:8001/rtp/239.45.1.251:5140
康巴卫视,http://222.218.159.183:8181/tsfile/live/0134_1.m3u8
康巴卫视,http://113.15.184.196:8181/tsfile/live/0134_1.m3u8
康巴卫视,http://113.15.185.150:8181/tsfile/live/0134_1.m3u8
金堂电视台,http://8.138.7.223/tv/cditv.php?id=jttv
金堂电视台,http://117.72.68.25:9930/cdtvflv.php?id=jttv
金川乡村,http://139.203.180.9:90/live/jcxc.m3u8
四川文化旅游,http://218.89.240.144:59901/tsfile/live/1007_1.m3u8
四川经济,http://118.122.189.74:9901/tsfile/live/0123_2.m3u8
成都经济资讯,http://117.72.68.25:9930/cdtvflv.php?id=cdjjzx
成都都市生活,http://117.72.68.25:9930/cdtvflv.php?id=cddssh
成都影视文艺,http://117.72.68.25:9930/cdtvflv.php?id=cdyswy
成都少儿,http://218.89.240.144:59901/tsfile/live/1005_1.m3u8
成都少儿,http://117.72.68.25:9930/cdtvflv.php?id=cdse
峨眉电影,http://61.157.139.15:9901/tsfile/live/2396_1.m3u8
峨眉电影,http://218.89.240.144:59901/tsfile/live/1011_1.m3u8
成都公共,http://117.72.68.25:9930/cdtvflv.php?id=cdgg
成都蓉城先锋,http://117.72.68.25:9930/cdtvflv.php?id=cdrcxf
蒲江电视台,http://117.72.68.25:9930/cdtvflv.php?id=pjtv
都江堰电视台,http://117.72.68.25:9930/cdtvflv.php?id=djytv
温江电视台,http://117.72.68.25:9930/cdtvflv.php?id=wjtv
高新电视台,http://117.72.68.25:9930/cdtvflv.php?id=gxtv
三台电视一套,http://125.65.94.91:12351/live
三台电视二套,http://125.65.94.91:12353/live
金川新闻,http://139.203.180.9:90/live/zhxw.m3u8
西青新闻,http://221.238.209.44:81/hls/live1.m3u8
经典电影,http://113.64.94.191:9901/tsfile/live/1016_1.m3u8
经典电影,http://123.118.56.163:8686/rtp/239.3.1.195:9024
经典电影,http://123.112.156.41:4022/rtp/239.3.1.195:9024
经典电影,http://60.172.130.146:352/tsfile/live/1006_1.m3u8?ace=
经典电影,http://120.238.94.10:9901/tsfile/live/1040_1.m3u8
经典电影,http://115.48.61.211:9901/tsfile/live/1032_1.m3u8
经典电影,http://118.77.152.185:9901/tsfile/live/0130_1.m3u8
经典电影,http://118.77.152.195:9901/tsfile/live/0130_1.m3u8
经典电影,http://219.159.194.28:8181/tsfile/live/1008_1.m3u8
经典电影,http://58.19.43.46:9901/tsfile/live/1012_1.m3u8
经典电影,http://222.218.158.25:8181/tsfile/live/1008_1.m3u8
经典电影,http://219.159.194.213:8181/tsfile/live/1008_1.m3u8
经典电影,http://113.15.185.150:8181/tsfile/live/1008_1.m3u8
经典电影,http://113.15.184.196:8181/tsfile/live/1008_1.m3u8
经典电影,http://115.48.60.104:9901/tsfile/live/1032_1.m3u8
经典电影,http://183.66.15.146:60901/tsfile/live/0111_2.m3u8
经典电影,http://115.48.63.37:9901/tsfile/live/1032_1.m3u8
经典电影,http://115.48.62.70:9901/tsfile/live/1032_1.m3u8
经典电影,http://115.48.63.221:9901/tsfile/live/1032_1.m3u8
经典电影,http://115.48.62.82:9901/tsfile/live/1032_1.m3u8
经典电影,http://115.48.61.41:9901/tsfile/live/1032_1.m3u8
经典电影,http://115.48.63.125:9901/tsfile/live/1032_1.m3u8
经典电影,http://163.177.122.122:9901/tsfile/live/1045_1.m3u8
足球,http://171.108.239.79:8181/tsfile/live/1045_1.m3u8
足球,http://123.118.56.163:8686/rtp/239.3.1.89:4120
足球,http://123.112.156.41:4022/rtp/239.3.1.89:4120
足球,http://58.19.43.46:9901/tsfile/live/1019_1.m3u8
墨宝,http://123.118.56.163:8686/rtp/239.3.1.83:4120
墨宝,http://123.112.156.41:4022/rtp/239.3.1.83:4120
墨宝,http://182.32.204.113:3217/tsfile/live/1094_1.m3u8
收视指南,http://113.64.94.191:9901/tsfile/live/1085_1.m3u8
收视指南,http://123.118.56.163:8686/rtp/239.3.1.193:8012
收视指南,http://123.112.156.41:4022/rtp/239.3.1.193:8012
百姓健康,http://120.76.248.139/live/bfgd/4200000219.m3u8
四川新闻,http://118.122.189.74:9901/tsfile/live/0123_3.m3u8
四川新闻,http://218.89.240.144:59901/tsfile/live/1006_1.m3u8
四川影视,http://118.122.189.74:9901/tsfile/live/0123_4.m3u8
IPTV经典电影,http://113.88.211.3:9898/hls/71/index.m3u8
足球小将剧集,http://81.70.10.196:35455/douyu/997925
足球小将轮播,http://81.70.10.196:35455/douyu/11870067
CCTV风云足球,http://111.61.236.247:9081/hls/58/index.m3u8
CCTV风云足球,http://222.169.41.80:9901/tsfile/live/1011_1.m3u8
CCTV风云足球,http://115.150.63.77:9902/tsfile/live/1028_1.m3u8
CCTV风云足球,http://120.238.94.10:9901/tsfile/live/1087_1.m3u8
咪咕足球[1920*1080],http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226398/.m3u8
咪咕足球[1920*1080],http://39.134.67.148/PLTV/88888888/224/3221226031/1.m3u8
足球频道,http://123.56.129.203:4310/rtp/225.1.8.249:4120
风云足球,http://113.64.94.191:9901/tsfile/live/1086_1.m3u8
CCTV风云足球,http://180.213.174.225:9901/tsfile/live/1046_1.m3u8
CCTV风云足球,http://180.105.209.28:4000/rtp/239.49.8.85:8000
CCTV风云足球,http://114.230.57.178:4022/rtp/239.49.8.85:8000
CCTV风云足球,http://222.185.64.228:4022/rtp/239.49.8.85:8000
CCTV风云足球,http://121.29.141.15:4022/rtp/239.253.93.254:6432
风云足球,http://58.222.30.156/sx.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2012514203.m3u8
中国足球风云,http://159.75.85.63:36666/migu/788816794.m3u8?migutoken=e291ffe1f4bc1c3fa46a44963b2640d73d09556d48b9870f2aa5fcc1c1856cd3bed8205a9a90b841b13d077cbc079add9a9d1220358ffa37b5d1792d50fe3b0155096471409a2dfa29ef6190d2
四川西青新闻,http://221.238.209.44:81/hls/live1.m3u8?ztianjd=
风云足球,http://113.57.111.4:1111/tsfile/live/1033_1.m3u8
风云足球,http://113.236.31.149:9901/tsfile/live/1122_1.m3u8
风云足球,http://113.236.17.12:9901/tsfile/live/1122_1.m3u8
风云足球,http://163.177.122.122:9901/tsfile/live/1095_1.m3u8
风云足球,http://163.177.122.71:9901/tsfile/live/1095_1.m3u8
风云足球,http://113.195.5.165:9901/tsfile/live/1049_1.m3u8
风云足球,http://61.243.161.199:9901/tsfile/live/1122_1.m3u8
临沂导视,http://112.234.21.109:9901/tsfile/live/1038_1.m3u8
兰陵导视,http://112.234.21.109:9901/tsfile/live/1024_1.m3u8
咪咕精彩足球,http://111.43.126.240:9003/hls/103/index.m3u8
锦江电视台,http://117.72.68.25:9930/cdtvflv.php?id=jjtv
武侯电视台,http://117.72.68.25:9930/cdtvflv.php?id=whtv

吉林综合,#genre#
吉林卫视,http://123.138.22.30:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://110.7.131.79:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://110.7.131.146:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://110.7.131.40:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://110.7.131.4:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://110.7.131.193:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://110.7.131.231:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://61.156.228.12:8154/tsfile/live/0116_1.m3u8
吉林卫视,http://221.2.148.205:8154/tsfile/live/0116_1.m3u8
延边卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226201/index.m3u8
延边卫视,http://39.135.133.159/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
延边卫视,http://61.138.128.226:19901/tsfile/live/1008_1.m3u8
延边卫视,http://36.105.100.208:35455/itv/1000000005000266008.m3u8
延边卫视,http://111.43.126.240:9003/hls/65/index.m3u8
东北戏曲,http://175.20.235.74:9901/tsfile/live/1023_1.m3u8
东北戏曲,http://61.138.128.226:19901/tsfile/live/1007_1.m3u8
长影,http://61.138.128.226:19901/tsfile/live/1010_1.m3u8
长影,http://175.20.235.74:9901/tsfile/live/1024_1.m3u8
长影,http://125.32.182.146:9901/tsfile/live/0013_2.m3u8
长影,http://175.16.180.250:9901/tsfile/live/0013_2.m3u8
松原公共,http://117.72.68.25:9930/jilin.php?id=sygg
吉林卫视,http://223.241.247.214:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://220.164.192.48:50085/tsfile/live/0118_1.m3u8
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://61.136.67.238:50085/tsfile/live/0116_1.m3u8
吉林卫视,http://58.220.219.14:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://124.128.73.58:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://113.57.20.158:9901/tsfile/live/1007_1.m3u8
吉林卫视,http://58.57.40.22:9901/tsfile/live/1050_1.m3u8
吉林卫视,http://183.11.239.36:808/hls/10/index.m3u8
吉林卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225680/index.m3u8
吉林卫视,http://119.32.12.17:2901/udp/225.1.101.155:7523
吉林卫视,http://58.221.214.82:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://110.53.218.182:9902/tsfile/live/0116_1.m3u8
吉林卫视,http://139.196.151.191:2051/rtp/239.45.0.6:5140
吉林卫视,http://39.135.133.161/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视,http://148.135.93.213:81/live.php?id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86
吉林卫视,http://101.66.199.75:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://61.138.128.226:19901/tsfile/live/1022_1.m3u8
吉林卫视,http://112.123.243.37:50085/tsfile/live/0116_1.m3u8
吉林卫视,http://113.57.93.165:9900/tsfile/live/1007_1.m3u8
吉林卫视,http://110.52.99.109:9901/tsfile/live/1059_1.m3u8
吉林卫视,http://110.52.99.109:9901/tsfile/live/1069_1.m3u8
吉林卫视,http://111.160.17.2:59901/tsfile/live/0001_37.m3u8
吉林卫视,http://113.64.94.191:9901/tsfile/live/1090_1.m3u8
吉林卫视,http://111.227.196.164:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://110.53.52.63:8888/newlive/live/hls/34/live.m3u8
吉林卫视,http://58.19.43.46:9901/tsfile/live/1007_1.m3u8
吉林卫视,http://111.14.181.15:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://60.172.130.146:352/tsfile/live/0116_1.m3u8
吉林卫视,http://123.130.84.106:8154/tsfile/live/0116_1.m3u8
吉林卫视,http://180.213.174.225:9901/tsfile/live/1010_1.m3u8
吉林卫视,http://39.164.180.36:19901/tsfile/live/0116_1.m3u8
吉林卫视,http://58.17.116.69:9903/tsfile/live/0116_1.m3u8
吉林卫视,http://101.66.198.191:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://101.66.198.84:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://101.66.198.211:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://59.39.89.130:60901/tsfile/live/0125_19.m3u8
吉林卫视,http://182.150.23.74:808/hls/35/index.m3u8
